"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201706A034492",2017,"06A034492",387028,396480,"-2.196859","53.464916","Greater Manchester","Slight",2,1,2017-08-26,"Saturday",11:15:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005232",2017-08-26 11:15:00
"201706A034498",2017,"06A034498",386613,400179,"-2.203269","53.498153","Greater Manchester","Slight",2,1,2017-08-28,"Monday",20:05:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005257",2017-08-28 20:05:00
"201706A034562",2017,"06A034562",383373,398347,"-2.252011","53.481594","Greater Manchester","Slight",2,1,2017-09-04,"Monday",16:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Private drive or entrance","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033658",2017-09-04 16:15:00
"201706A034566",2017,"06A034566",387240,401082,"-2.193854","53.506286","Greater Manchester","Slight",2,1,2017-08-25,"Friday",07:30:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005228",2017-08-25 07:30:00
"201706A034735",2017,"06A034735",385297,402906,"-2.223235","53.522629","Greater Manchester","Serious",1,1,2017-09-06,"Wednesday",02:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005140",2017-09-06 02:30:00
"201706A034744",2017,"06A034744",387587,394269,"-2.188351","53.445056","Greater Manchester","Slight",2,1,2017-09-06,"Wednesday",16:55:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005220",2017-09-06 16:55:00
"201706A034772",2017,"06A034772",387086,396537,"-2.195988","53.46543","Greater Manchester","Serious",1,1,2017-09-04,"Monday",17:50:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005067",2017-09-04 17:50:00
"201706A034781",2017,"06A034781",388280,398742,"-2.178086","53.485277","Greater Manchester","Slight",2,2,2017-09-13,"Wednesday",11:50:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Unknown","Dry","None","None","Urban","Yes","Non-trunk","E01005093",2017-09-13 11:50:00
"201706A034813",2017,"06A034813",384265,398003,"-2.238553","53.478529","Greater Manchester","Slight",2,1,2017-09-01,"Friday",04:25:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033653",2017-09-01 04:25:00
"201706A034835",2017,"06A034835",387953,398506,"-2.183005","53.483149","Greater Manchester","Slight",2,4,2017-09-05,"Tuesday",13:05:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005092",2017-09-05 13:05:00
"201706A034870",2017,"06A034870",387069,401892,"-2.196466","53.513562","Greater Manchester","Slight",2,1,2017-09-07,"Thursday",15:55:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","Other object on road","Urban","No","Non-trunk","E01005226",2017-09-07 15:55:00
"201706A034880",2017,"06A034880",384464,400877,"-2.235698","53.504368","Greater Manchester","Slight",2,1,2017-09-01,"Friday",12:52:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033676",2017-09-01 12:52:00
"201706A034895",2017,"06A034895",383884,401642,"-2.244482","53.511226","Greater Manchester","Serious",2,1,2017-09-12,"Tuesday",17:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005142",2017-09-12 17:15:00
"201706A034964",2017,"06A034964",383814,401455,"-2.245527","53.509543","Greater Manchester","Slight",3,2,2017-09-13,"Wednesday",02:34:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005142",2017-09-13 02:34:00
"201706A034974",2017,"06A034974",387125,400293,"-2.195555","53.499191","Greater Manchester","Slight",2,1,2017-09-12,"Tuesday",06:51:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005257",2017-09-12 06:51:00
"201706A034998",2017,"06A034998",388077,397587,"-2.181101","53.474891","Greater Manchester","Slight",2,2,2017-09-10,"Sunday",16:45:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005107",2017-09-10 16:45:00
"201706A035027",2017,"06A035027",386294,401877,"-2.208152","53.513407","Greater Manchester","Slight",1,1,2017-09-11,"Monday",18:14:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005205",2017-09-11 18:14:00
"201706A035032",2017,"06A035032",384025,397118,"-2.242124","53.470568","Greater Manchester","Slight",4,1,2017-09-05,"Tuesday",19:16:00,"Manchester","E08000003","E08000003","A(M)",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Urban","No","Non-trunk","E01033656",2017-09-05 19:16:00
"201706A035057",2017,"06A035057",386279,400863,"-2.208333","53.504293","Greater Manchester","Slight",3,1,2017-09-14,"Thursday",14:42:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005202",2017-09-14 14:42:00
"201706A035112",2017,"06A035112",383368,397550,"-2.252045","53.47443","Greater Manchester","Slight",2,1,2017-09-13,"Wednesday",22:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033682",2017-09-13 22:30:00
"201706A035139",2017,"06A035139",388320,400432,"-2.177547","53.500469","Greater Manchester","Serious",1,1,2017-09-08,"Friday",13:10:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005258",2017-09-08 13:10:00
"201706A035161",2017,"06A035161",384731,397769,"-2.23152","53.47644","Greater Manchester","Slight",2,1,2017-09-02,"Saturday",16:48:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Unknown","Dry","None","None","Urban","No","Non-trunk","E01033654",2017-09-02 16:48:00
"201706A035195",2017,"06A035195",386108,403589,"-2.211033","53.52879","Greater Manchester","Slight",2,1,2017-09-15,"Friday",19:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005136",2017-09-15 19:00:00
