"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020140982535",2020,"140982535",437003,386426,-1.445291,53.373422,"South Yorkshire","Slight",5,2,2020-09-18,"Friday",15:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007882",2020-09-18 15:30:00
"2020140982539",2020,"140982539",435779,386658,-1.463661,53.375592,"South Yorkshire","Slight",2,1,2020-09-19,"Saturday",17:56:00,"Sheffield","E08000019","E08000019","A",NA,"One way street",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033274",2020-09-19 17:56:00
"2020140982551",2020,"140982551",435261,386237,-1.471494,53.371842,"South Yorkshire","Serious",2,1,2020-09-15,"Tuesday",17:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008109",2020-09-15 17:00:00
"2020140982589",2020,"140982589",433252,389655,-1.501331,53.402693,"South Yorkshire","Serious",2,1,2020-09-20,"Sunday",10:02:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"Control by other authorised person","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008093",2020-09-20 10:02:00
"2020140982752",2020,"140982752",436183,388597,-1.457368,53.392992,"South Yorkshire","Serious",2,1,2020-09-21,"Monday",08:25:00,"Sheffield","E08000019","E08000019","B",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-09-21 08:25:00
"2020140983060",2020,"140983060",433014,386758,-1.505211,53.37667,"South Yorkshire","Serious",2,1,2020-09-21,"Monday",18:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007859",2020-09-21 18:30:00
"2020140983473",2020,"140983473",439615,386506,-1.406024,53.373953,"South Yorkshire","Slight",2,1,2020-09-22,"Tuesday",21:30:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",50,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007910",2020-09-22 21:30:00
"2020140983479",2020,"140983479",434677,384826,-1.480425,53.359198,"South Yorkshire","Serious",2,1,2020-09-23,"Wednesday",02:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008112",2020-09-23 02:00:00
"2020140983569",2020,"140983569",431803,383938,-1.523696,53.351396,"South Yorkshire","Slight",2,1,2020-09-22,"Tuesday",15:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007927",2020-09-22 15:20:00
"2020140983739",2020,"140983739",435670,389134,-1.465021,53.397854,"South Yorkshire","Slight",2,1,2020-09-22,"Tuesday",09:50:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007870",2020-09-22 09:50:00
"2020140983742",2020,"140983742",432821,384866,-1.508307,53.359676,"South Yorkshire","Slight",2,1,2020-09-21,"Monday",18:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007936",2020-09-21 18:00:00
"2020140983803",2020,"140983803",441734,384769,-1.374405,53.358178,"South Yorkshire","Serious",1,1,2020-09-21,"Monday",15:21:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007970",2020-09-21 15:21:00
"2020140983817",2020,"140983817",436032,397428,-1.458632,53.472377,"South Yorkshire","Slight",2,3,2020-09-21,"Monday",15:13:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007889",2020-09-21 15:13:00
"2020140984426",2020,"140984426",435329,387760,-1.470303,53.385527,"South Yorkshire","Slight",2,1,2020-09-25,"Friday",10:35:00,"Sheffield","E08000019","E08000019","B",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033262",2020-09-25 10:35:00
"2020140984502",2020,"140984502",438740,385840,-1.419256,53.368031,"South Yorkshire","Slight",2,2,2020-09-25,"Friday",20:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008011",2020-09-25 20:25:00
"2020140984597",2020,"140984597",436081,388360,-1.458929,53.390869,"South Yorkshire","Slight",3,2,2020-09-26,"Saturday",12:28:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-09-26 12:28:00
"2020140984736",2020,"140984736",429197,398386,-1.561512,53.481408,"South Yorkshire","Slight",2,2,2020-09-27,"Sunday",15:22:00,"Sheffield","E08000019","E08000019","A",NA,"Slip road",60,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Trunk (Roads managed by Highways England)","E01008143",2020-09-27 15:22:00
"2020140984758",2020,"140984758",432014,387051,-1.520212,53.379364,"South Yorkshire","Slight",1,1,2020-09-27,"Sunday",16:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007951",2020-09-27 16:40:00
"2020140985362",2020,"140985362",432285,385256,-1.516321,53.363214,"South Yorkshire","Slight",2,1,2020-09-29,"Tuesday",09:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007934",2020-09-29 09:50:00
"2020140985421",2020,"140985421",436434,390086,-1.453422,53.406358,"South Yorkshire","Slight",2,2,2020-09-28,"Monday",13:56:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007873",2020-09-28 13:56:00
"2020140985422",2020,"140985422",438974,390628,-1.415151,53.411049,"South Yorkshire","Slight",2,2,2020-09-29,"Tuesday",08:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007913",2020-09-29 08:45:00
"2020140985488",2020,"140985488",436245,388216,-1.456479,53.389563,"South Yorkshire","Slight",2,1,2020-09-29,"Tuesday",17:25:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"Control by other authorised person","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-09-29 17:25:00
"2020140985516",2020,"140985516",437312,388227,-1.440435,53.389588,"South Yorkshire","Slight",1,2,2020-09-29,"Tuesday",17:30:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-09-29 17:30:00
"2020140985827",2020,"140985827",430745,388595,-1.539139,53.393317,"South Yorkshire","Slight",2,1,2020-09-30,"Wednesday",15:48:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Snowing no high winds","Snow","None","None","Urban","Yes","Non-trunk","E01008131",2020-09-30 15:48:00
"2020140985912",2020,"140985912",436241,387019,-1.456676,53.378805,"South Yorkshire","Serious",1,3,2020-01-19,"Sunday",00:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007879",2020-01-19 00:07:00
"2020140986007",2020,"140986007",433847,385589,-1.492814,53.36611,"South Yorkshire","Serious",2,1,2020-09-26,"Saturday",13:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Data missing or out of range","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008049",2020-09-26 13:30:00
"2020140986156",2020,"140986156",432833,385378,-1.508074,53.364277,"South Yorkshire","Slight",2,1,2020-10-01,"Thursday",08:10:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007936",2020-10-01 08:10:00
"2020140986190",2020,"140986190",436086,388145,-1.458878,53.388936,"South Yorkshire","Serious",1,1,2020-10-01,"Thursday",18:00:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Central refuge","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-10-01 18:00:00
"2020140986511",2020,"140986511",436116,388019,-1.458441,53.387802,"South Yorkshire","Slight",1,1,2020-10-02,"Friday",21:46:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033268",2020-10-02 21:46:00
"2020140986797",2020,"140986797",430162,386552,-1.548099,53.374988,"South Yorkshire","Serious",2,1,2020-10-01,"Thursday",11:15:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01007953",2020-10-01 11:15:00
"2020140986803",2020,"140986803",433601,389889,-1.496057,53.404775,"South Yorkshire","Serious",2,1,2020-10-04,"Sunday",18:50:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008093",2020-10-04 18:50:00
"2020140986815",2020,"140986815",428267,380712,-1.577101,53.3226,"South Yorkshire","Slight",1,1,2020-10-04,"Sunday",21:50:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Non-trunk","E01007956",2020-10-04 21:50:00
"2020140986839",2020,"140986839",430700,393530,-1.539338,53.437677,"South Yorkshire","Slight",2,1,2020-09-17,"Thursday",15:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008140",2020-09-17 15:00:00
"2020140986850",2020,"140986850",436244,388232,-1.456492,53.389707,"South Yorkshire","Serious",1,1,2020-10-05,"Monday",05:50:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Control by other authorised person","Pedestrian phase at traffic signal junction","Darkness - lights unlit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2020-10-05 05:50:00
"2020140987475",2020,"140987475",437591,393619,-1.4356,53.438032,"South Yorkshire","Slight",3,1,2020-09-29,"Tuesday",13:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008135",2020-09-29 13:30:00
"2020140987586",2020,"140987586",426241,398552,-1.60604,53.483055,"South Yorkshire","Slight",2,1,2020-10-05,"Monday",16:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008150",2020-10-05 16:00:00
"2020140988076",2020,"140988076",436968,388316,-1.445597,53.390412,"South Yorkshire","Serious",2,1,2020-10-08,"Thursday",07:33:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights unlit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033269",2020-10-08 07:33:00
"2020140988278",2020,"140988278",444346,382223,-1.335519,53.335083,"South Yorkshire","Serious",2,1,2020-10-08,"Thursday",19:32:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008041",2020-10-08 19:32:00
"2020140988294",2020,"140988294",439059,389174,-1.414052,53.397974,"South Yorkshire","Slight",2,1,2020-10-07,"Wednesday",14:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Slip road",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007904",2020-10-07 14:00:00
"2020140988299",2020,"140988299",435287,385704,-1.471162,53.36705,"South Yorkshire","Slight",2,1,2020-09-25,"Friday",08:20:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008109",2020-09-25 08:20:00
"2020140988367",2020,"140988367",433566,386487,-1.496942,53.374199,"South Yorkshire","Serious",2,1,2020-10-09,"Friday",08:09:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007860",2020-10-09 08:09:00
"2020140988490",2020,"140988490",431688,379837,-1.525832,53.314542,"South Yorkshire","Serious",2,1,2020-10-09,"Friday",09:55:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007924",2020-10-09 09:55:00
"2020140988496",2020,"140988496",434323,384039,-1.485829,53.352148,"South Yorkshire","Slight",1,1,2020-10-08,"Thursday",09:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01008046",2020-10-08 09:00:00
"2020140988518",2020,"140988518",436384,387043,-1.454524,53.379011,"South Yorkshire","Slight",1,1,2020-10-09,"Friday",14:20:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Authorised person","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007879",2020-10-09 14:20:00
"2020140988823",2020,"140988823",434531,396887,-1.481303,53.467614,"South Yorkshire","Serious",2,1,2020-10-10,"Saturday",17:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007887",2020-10-10 17:30:00
"2020140989202",2020,"140989202",438821,386364,-1.417975,53.372735,"South Yorkshire","Slight",2,2,2020-10-10,"Saturday",11:15:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008017",2020-10-10 11:15:00
"2020140989273",2020,"140989273",438467,390867,-1.422749,53.413234,"South Yorkshire","Slight",3,1,2020-10-12,"Monday",20:09:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007854",2020-10-12 20:09:00
"2020140989347",2020,"140989347",434409,392109,-1.483662,53.424676,"South Yorkshire","Slight",2,1,2020-10-13,"Tuesday",08:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008118",2020-10-13 08:00:00
"2020140989620",2020,"140989620",433887,385612,-1.492211,53.366314,"South Yorkshire","Slight",1,1,2020-10-13,"Tuesday",17:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008049",2020-10-13 17:40:00
"2020140989649",2020,"140989649",434968,381216,-1.47645,53.326732,"South Yorkshire","Serious",1,1,2020-09-28,"Monday",08:10:00,"Sheffield","E08000019","E08000019","B",NA,"Dual carriageway",30,"T or staggered junction","Authorised person","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008080",2020-09-28 08:10:00
"2020140989734",2020,"140989734",437091,387533,-1.443839,53.383366,"South Yorkshire","Slight",2,1,2020-10-14,"Wednesday",07:55:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007883",2020-10-14 07:55:00
"2020140989776",2020,"140989776",433936,391197,-1.490877,53.41651,"South Yorkshire","Serious",3,2,2020-10-02,"Friday",11:41:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008092",2020-10-02 11:41:00
"2020140989794",2020,"140989794",433853,387694,-1.4925,53.38503,"South Yorkshire","Serious",1,1,2020-10-13,"Tuesday",09:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Zebra","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008067",2020-10-13 09:45:00
"2020140990037",2020,"140990037",435748,380661,-1.464802,53.321691,"South Yorkshire","Slight",2,1,2020-10-14,"Wednesday",19:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008081",2020-10-14 19:00:00
"2020140990373",2020,"140990373",426754,398274,-1.598333,53.48053,"South Yorkshire","Slight",2,1,2020-10-11,"Sunday",12:22:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008144",2020-10-11 12:22:00
"2020140990375",2020,"140990375",432833,385389,-1.508073,53.364376,"South Yorkshire","Slight",2,1,2020-10-15,"Thursday",18:10:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007936",2020-10-15 18:10:00
"2020140990497",2020,"140990497",438767,386125,-1.418816,53.370591,"South Yorkshire","Serious",1,1,2020-10-14,"Wednesday",09:08:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008017",2020-10-14 09:08:00
