"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2018140331867",2018,"140331867",436105,385435,-1.458901,53.364577,"South Yorkshire","Slight",2,1,2018-09-14,"Friday",00:14:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008096",2018-09-14 00:14:00
"2018140332149",2018,"140332149",434684,392054,-1.479529,53.424164,"South Yorkshire","Slight",2,1,2018-09-17,"Monday",08:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008122",2018-09-17 08:20:00
"2018140332212",2018,"140332212",435378,385545,-1.469813,53.365615,"South Yorkshire","Serious",2,1,2018-09-18,"Tuesday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008108",2018-09-18 16:30:00
"2018140332213",2018,"140332213",435161,385000,-1.473134,53.36073,"South Yorkshire","Slight",2,1,2018-09-29,"Saturday",10:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007978",2018-09-29 10:00:00
"2018140332268",2018,"140332268",438082,389013,-1.428764,53.396598,"South Yorkshire","Serious",2,1,2018-09-17,"Monday",18:34:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2018-09-17 18:34:00
"2018140332270",2018,"140332270",442057,383024,-1.369784,53.342469,"South Yorkshire","Slight",1,1,2018-09-17,"Monday",01:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008033",2018-09-17 01:30:00
"2018140332370",2018,"140332370",436229,391434,-1.456352,53.418488,"South Yorkshire","Slight",2,1,2018-09-18,"Tuesday",19:39:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007948",2018-09-18 19:39:00
"2018140332413",2018,"140332413",436176,385346,-1.457844,53.363772,"South Yorkshire","Serious",1,1,2018-09-22,"Saturday",05:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008096",2018-09-22 05:30:00
"2018140332420",2018,"140332420",435600,386708,-1.466346,53.376053,"South Yorkshire","Slight",3,3,2018-09-24,"Monday",00:12:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033274",2018-09-24 00:12:00
"2018140332439",2018,"140332439",435321,387740,-1.470425,53.385347,"South Yorkshire","Slight",2,1,2018-09-19,"Wednesday",07:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033262",2018-09-19 07:00:00
"2018140332455",2018,"140332455",435641,391990,-1.465136,53.423525,"South Yorkshire","Slight",2,1,2018-09-19,"Wednesday",17:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033277",2018-09-19 17:40:00
"2018140332497",2018,"140332497",434850,388090,-1.477468,53.388524,"South Yorkshire","Slight",3,2,2018-09-19,"Wednesday",13:40:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033263",2018-09-19 13:40:00
"2018140332635",2018,"140332635",441863,384751,-1.372469,53.358006,"South Yorkshire","Fatal",1,1,2018-10-01,"Monday",08:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007970",2018-10-01 08:07:00
"2018140332720",2018,"140332720",434151,392581,-1.487493,53.428936,"South Yorkshire","Serious",2,1,2018-09-18,"Tuesday",20:00:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008116",2018-09-18 20:00:00
"2018140332761",2018,"140332761",440479,390084,-1.392582,53.406046,"South Yorkshire","Slight",2,2,2018-09-20,"Thursday",15:40:00,"Sheffield","E08000019","E08000019","Motorway",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Urban","Yes","Trunk (Roads managed by Highways England)","E01007903",2018-09-20 15:40:00
"2018140332864",2018,"140332864",440310,385935,-1.395651,53.368768,"South Yorkshire","Slight",1,1,2018-09-20,"Thursday",19:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007912",2018-09-20 19:30:00
"2018140332868",2018,"140332868",438921,383719,-1.416797,53.348955,"South Yorkshire","Slight",2,1,2018-09-21,"Friday",08:55:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008005",2018-09-21 08:55:00
"2018140332952",2018,"140332952",438843,386385,-1.417642,53.372922,"South Yorkshire","Slight",3,1,2018-10-04,"Thursday",09:10:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008017",2018-10-04 09:10:00
"2018140333029",2018,"140333029",434999,387120,-1.475334,53.379796,"South Yorkshire","Slight",2,1,2018-09-21,"Friday",22:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033265",2018-09-21 22:30:00
"2018140333039",2018,"140333039",436958,387553,-1.445836,53.383555,"South Yorkshire","Slight",2,1,2018-09-22,"Saturday",12:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007885",2018-09-22 12:50:00
"2018140333172",2018,"140333172",437402,391839,-1.438655,53.422047,"South Yorkshire","Slight",2,1,2018-09-22,"Saturday",15:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007849",2018-09-22 15:45:00
"2018140333233",2018,"140333233",435184,386579,-1.472613,53.374921,"South Yorkshire","Slight",2,2,2018-09-24,"Monday",15:19:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033274",2018-09-24 15:19:00
"2018140333466",2018,"140333466",438608,382596,-1.421634,53.338884,"South Yorkshire","Slight",2,1,2018-03-02,"Friday",10:19:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Urban","Yes","Non-trunk","E01007835",2018-03-02 10:19:00
