"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2019140894220",2019,"140894220",437351,390221,-1.439614,53.407508,"South Yorkshire","Slight",2,1,2019-10-12,"Saturday",11:58:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007940",2019-10-12 11:58:00
"2019140894351",2019,"140894351",439239,387223,-1.411587,53.380425,"South Yorkshire","Slight",2,1,2019-11-01,"Friday",19:10:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",40,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008014",2019-11-01 19:10:00
"2019140894354",2019,"140894354",434537,388336,-1.482147,53.390756,"South Yorkshire","Slight",1,1,2019-11-01,"Friday",18:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033263",2019-11-01 18:45:00
"2019140894357",2019,"140894357",434850,393941,-1.476823,53.441114,"South Yorkshire","Serious",2,5,2019-10-31,"Thursday",17:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008137",2019-10-31 17:30:00
"2019140894423",2019,"140894423",433998,386978,-1.490397,53.378585,"South Yorkshire","Slight",2,1,2019-10-30,"Wednesday",10:38:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007860",2019-10-30 10:38:00
"2019140894536",2019,"140894536",434007,383321,-1.490653,53.345714,"South Yorkshire","Serious",2,1,2019-11-03,"Sunday",00:15:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007829",2019-11-03 00:15:00
"2019140894596",2019,"140894596",432484,384287,-1.51343,53.354492,"South Yorkshire","Slight",3,1,2019-11-03,"Sunday",10:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007931",2019-11-03 10:07:00
"2019140894660",2019,"140894660",438782,385023,-1.418725,53.360685,"South Yorkshire","Slight",2,1,2019-11-04,"Monday",01:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fog or mist","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008004",2019-11-04 01:30:00
"2019140895070",2019,"140895070",434398,387343,-1.484345,53.38184,"South Yorkshire","Serious",2,2,2019-11-04,"Monday",13:11:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007866",2019-11-04 13:11:00
"2019140895101",2019,"140895101",436902,387458,-1.446689,53.382705,"South Yorkshire","Serious",2,1,2019-11-04,"Monday",18:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007885",2019-11-04 18:30:00
"2019140895327",2019,"140895327",435676,390672,-1.464758,53.411677,"South Yorkshire","Slight",2,1,2019-11-05,"Tuesday",08:15:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007943",2019-11-05 08:15:00
"2019140895338",2019,"140895338",441117,389609,-1.383047,53.401728,"South Yorkshire","Slight",1,1,2019-10-07,"Monday",20:05:00,"Sheffield","E08000019","E08000019","Motorway",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Fine no high winds","Dry","None","Other object on road","Urban","No","Trunk (Roads managed by Highways England)","E01007903",2019-10-07 20:05:00
"2019140895685",2019,"140895685",433740,384042,-1.494587,53.352212,"South Yorkshire","Serious",2,1,2019-02-23,"Saturday",00:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007929",2019-02-23 00:25:00
"2019140895711",2019,"140895711",435428,388059,-1.468781,53.388207,"South Yorkshire","Serious",2,1,2019-10-06,"Sunday",15:37:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033262",2019-10-06 15:37:00
"2019140895849",2019,"140895849",436279,388605,-1.455923,53.393058,"South Yorkshire","Slight",1,1,2019-11-04,"Monday",10:15:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033269",2019-11-04 10:15:00
"2019140895917",2019,"140895917",433317,382137,-1.501141,53.335116,"South Yorkshire","Slight",3,1,2019-11-06,"Wednesday",08:20:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007834",2019-11-06 08:20:00
"2019140895993",2019,"140895993",430412,389974,-1.544015,53.405731,"South Yorkshire","Serious",2,1,2019-11-06,"Wednesday",18:28:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008130",2019-11-06 18:28:00
"2019140895997",2019,"140895997",439360,387790,-1.409697,53.385512,"South Yorkshire","Slight",2,2,2019-11-06,"Wednesday",21:50:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007907",2019-11-06 21:50:00
"2019140896425",2019,"140896425",434110,386176,-1.488799,53.371369,"South Yorkshire","Serious",1,1,2019-11-01,"Friday",00:25:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","Pedestrian in carriageway - not injured","Urban","Yes","Non-trunk","E01008104",2019-11-01 00:25:00
"2019140896633",2019,"140896633",436663,384174,-1.450661,53.353205,"South Yorkshire","Serious",1,3,2019-11-05,"Tuesday",15:45:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007977",2019-11-05 15:45:00
"2019140896654",2019,"140896654",433846,387106,-1.492668,53.379745,"South Yorkshire","Slight",1,1,2019-11-07,"Thursday",16:00:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007866",2019-11-07 16:00:00
"2019140896811",2019,"140896811",434851,384462,-1.477851,53.355915,"South Yorkshire","Slight",2,1,2019-11-08,"Friday",17:50:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007981",2019-11-08 17:50:00
"2019140896985",2019,"140896985",433689,391628,-1.494548,53.420399,"South Yorkshire","Serious",1,3,2019-11-01,"Friday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008088",2019-11-01 16:30:00
"2019140897017",2019,"140897017",440555,386104,-1.391948,53.370269,"South Yorkshire","Serious",2,1,2019-11-09,"Saturday",19:10:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007912",2019-11-09 19:10:00
